"No.","Time","Source","Destination","Protocol","Length","Info"
"1603","30.862805376","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=131940 Ack=5205 Win=32528 Len=0"
"1604","30.862988369","10.0.2.6","103.102.166.240","TLSv1.3","164","Application Data"
"1605","30.894731213","10.0.2.6","103.102.166.224","TLSv1.3","802","Application Data"
"1606","30.901720107","10.0.2.6","103.102.166.224","TLSv1.3","226","Application Data"
"1607","30.902048079","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=532085 Ack=9943 Win=32768 Len=0"
"1608","30.923878077","103.102.166.240","10.0.2.6","TLSv1.3","4434","Application Data"
"1609","30.923969407","10.0.2.6","103.102.166.240","TCP","54","58420  >  443 [ACK] Seq=5315 Ack=136320 Win=65535 Len=0"
"1610","30.923878136","103.102.166.240","10.0.2.6","TLSv1.3","4434","Application Data [TCP segment of a reassembled PDU]"
"1611","30.923995821","10.0.2.6","103.102.166.240","TCP","54","58420  >  443 [ACK] Seq=5315 Ack=140700 Win=65535 Len=0"
"1612","30.924069750","103.102.166.240","10.0.2.6","TCP","1514","443  >  58420 [PSH, ACK] Seq=140700 Ack=5315 Win=32418 Len=1460 [TCP segment of a reassembled PDU]"
"1613","30.924079141","10.0.2.6","103.102.166.240","TCP","54","58420  >  443 [ACK] Seq=5315 Ack=142160 Win=65535 Len=0"
"1614","30.924392603","103.102.166.240","10.0.2.6","TCP","900","443  >  58420 [PSH, ACK] Seq=142160 Ack=5315 Win=32418 Len=846 [TCP segment of a reassembled PDU]"
"1615","30.924398831","10.0.2.6","103.102.166.240","TCP","54","58420  >  443 [ACK] Seq=5315 Ack=143006 Win=65535 Len=0"
"1616","30.925796295","103.102.166.240","10.0.2.6","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"1617","30.925832492","10.0.2.6","103.102.166.240","TCP","54","58420  >  443 [ACK] Seq=5315 Ack=144466 Win=65535 Len=0"
"1618","30.925929574","103.102.166.240","10.0.2.6","TCP","2974","443  >  58420 [ACK] Seq=144466 Ack=5315 Win=32418 Len=2920 [TCP segment of a reassembled PDU]"
"1619","30.925934600","10.0.2.6","103.102.166.240","TCP","54","58420  >  443 [ACK] Seq=5315 Ack=147386 Win=65535 Len=0"
"1620","30.926074468","103.102.166.240","10.0.2.6","TLSv1.3","1033","Application Data"
"1621","30.926078186","10.0.2.6","103.102.166.240","TCP","54","58420  >  443 [ACK] Seq=5315 Ack=148365 Win=65535 Len=0"
"1622","30.964920330","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=532085 Ack=9943 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1623","30.964940252","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=533545 Win=65535 Len=0"
"1624","30.965051123","103.102.166.224","10.0.2.6","TCP","4434","443  >  45858 [PSH, ACK] Seq=533545 Ack=9943 Win=32768 Len=4380 [TCP segment of a reassembled PDU]"
"1625","30.965056967","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=537925 Win=65535 Len=0"
"1626","30.965051191","103.102.166.224","10.0.2.6","TCP","4434","443  >  45858 [PSH, ACK] Seq=537925 Ack=9943 Win=32768 Len=4380 [TCP segment of a reassembled PDU]"
"1627","30.965064529","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=542305 Win=65535 Len=0"
"1628","30.965129253","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=542305 Ack=9943 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1629","30.965132802","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=543765 Win=65535 Len=0"
"1630","30.967700071","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [ACK] Seq=543765 Ack=9943 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1631","30.967724178","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=546685 Win=65535 Len=0"
"1632","30.967789793","103.102.166.224","10.0.2.6","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"1633","30.967794546","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=548145 Win=65535 Len=0"
"1634","30.967789864","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [ACK] Seq=548145 Ack=9943 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1635","30.967802988","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=551065 Win=65535 Len=0"
"1636","30.967876534","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=551065 Ack=9943 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1637","30.967880444","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=552525 Win=65535 Len=0"
"1638","30.967876587","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [ACK] Seq=552525 Ack=9943 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1639","30.967889390","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=555445 Win=65535 Len=0"
"1640","30.967992918","103.102.166.224","10.0.2.6","TCP","107","443  >  45858 [PSH, ACK] Seq=555445 Ack=9943 Win=32768 Len=53 [TCP segment of a reassembled PDU]"
"1641","30.967997405","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=555498 Win=65535 Len=0"
"1642","30.968130051","103.102.166.224","10.0.2.6","TCP","4434","443  >  45858 [PSH, ACK] Seq=555498 Ack=9943 Win=32768 Len=4380 [TCP segment of a reassembled PDU]"
"1643","30.968134502","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=559878 Win=65535 Len=0"
"1644","30.968223515","103.102.166.224","10.0.2.6","TLSv1.3","4434","Application Data, Application Data"
"1645","30.968227189","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=564258 Win=65535 Len=0"
"1646","30.968366357","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=564258 Ack=9943 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1647","30.968371137","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=567178 Win=65535 Len=0"
"1648","30.968462050","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=567178 Ack=9943 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1649","30.968465995","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=570098 Win=65535 Len=0"
"1650","30.968592260","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=570098 Ack=9943 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1651","30.968596467","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=573018 Win=65535 Len=0"
"1652","30.968693554","103.102.166.224","10.0.2.6","TCP","4434","443  >  45858 [PSH, ACK] Seq=573018 Ack=9943 Win=32768 Len=4380 [TCP segment of a reassembled PDU]"
"1653","30.968698523","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=577398 Win=65535 Len=0"
"1654","30.968785084","103.102.166.224","10.0.2.6","TLSv1.3","5894","Application Data, Application Data"
"1655","30.968789470","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=583238 Win=65535 Len=0"
"1656","30.968883319","103.102.166.224","10.0.2.6","TCP","4434","443  >  45858 [PSH, ACK] Seq=583238 Ack=9943 Win=32768 Len=4380 [TCP segment of a reassembled PDU]"
"1657","30.968887456","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=587618 Win=65535 Len=0"
"1658","30.968992865","103.102.166.224","10.0.2.6","TCP","5894","443  >  45858 [PSH, ACK] Seq=587618 Ack=9943 Win=32768 Len=5840 [TCP segment of a reassembled PDU]"
"1659","30.968997264","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=593458 Win=65535 Len=0"
"1660","30.969683755","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=593458 Ack=9943 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1661","30.969698255","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=594918 Win=65535 Len=0"
"1662","30.971096788","103.102.166.224","10.0.2.6","TLSv1.3","2974","Application Data, Application Data"
"1663","30.971106919","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=597838 Win=65535 Len=0"
"1664","30.971168032","103.102.166.224","10.0.2.6","TCP","7354","443  >  45858 [PSH, ACK] Seq=597838 Ack=9943 Win=32768 Len=7300 [TCP segment of a reassembled PDU]"
"1665","30.971171995","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=605138 Win=65535 Len=0"
"1666","30.971346505","103.102.166.224","10.0.2.6","TCP","5894","443  >  45858 [PSH, ACK] Seq=605138 Ack=9943 Win=32768 Len=5840 [TCP segment of a reassembled PDU]"
"1667","30.971351093","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=610978 Win=65535 Len=0"
"1668","30.977043768","103.102.166.224","10.0.2.6","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"1669","30.977076062","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=612438 Win=65535 Len=0"
"1670","30.977156687","103.102.166.224","10.0.2.6","TLSv1.3","8814","Application Data [TCP segment of a reassembled PDU]"
"1671","30.977165219","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=621198 Win=65535 Len=0"
"1672","30.977156758","103.102.166.224","10.0.2.6","TLSv1.3","8814","Application Data, Application Data"
"1673","30.977176079","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=629958 Win=65535 Len=0"
"1674","30.977249527","103.102.166.224","10.0.2.6","TCP","5894","443  >  45858 [PSH, ACK] Seq=629958 Ack=9943 Win=32768 Len=5840 [TCP segment of a reassembled PDU]"
"1675","30.977256364","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=635798 Win=65535 Len=0"
"1676","30.977369894","103.102.166.224","10.0.2.6","TCP","4434","443  >  45858 [PSH, ACK] Seq=635798 Ack=9943 Win=32768 Len=4380 [TCP segment of a reassembled PDU]"
"1677","30.977374678","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=640178 Win=65535 Len=0"
"1678","30.978010214","103.102.166.224","10.0.2.6","TCP","4434","443  >  45858 [PSH, ACK] Seq=640178 Ack=9943 Win=32768 Len=4380 [TCP segment of a reassembled PDU]"
"1679","30.978016433","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=644558 Win=65535 Len=0"
"1680","30.978067063","103.102.166.224","10.0.2.6","TLSv1.3","1514","Application Data, Application Data"
"1681","30.978069968","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=646018 Win=65535 Len=0"
"1682","30.986638479","103.102.166.224","10.0.2.6","TCP","7354","443  >  45858 [PSH, ACK] Seq=646018 Ack=9943 Win=32768 Len=7300 [TCP segment of a reassembled PDU]"
"1683","30.986654545","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=653318 Win=65535 Len=0"
"1684","30.986799319","103.102.166.224","10.0.2.6","TLSv1.3","11734","Application Data, Application Data"
"1685","30.986805986","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=664998 Win=65535 Len=0"
"1686","30.986823233","103.102.166.224","10.0.2.6","TCP","8814","443  >  45858 [PSH, ACK] Seq=664998 Ack=9943 Win=32768 Len=8760 [TCP segment of a reassembled PDU]"
"1687","30.986825690","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=673758 Win=65535 Len=0"
"1688","30.986894322","103.102.166.224","10.0.2.6","TLSv1.3","8814","Application Data, Application Data"
"1689","30.986898111","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=682518 Win=65535 Len=0"
"1690","30.986982137","103.102.166.224","10.0.2.6","TCP","7354","443  >  45858 [ACK] Seq=682518 Ack=9943 Win=32768 Len=7300 [TCP segment of a reassembled PDU]"
"1691","30.986986450","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=689818 Win=65535 Len=0"
"1692","30.987061215","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=689818 Ack=9943 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1693","30.987065063","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=691278 Win=65535 Len=0"
"1694","30.987061281","103.102.166.224","10.0.2.6","TLSv1.3","2974","Application Data [TCP segment of a reassembled PDU]"
"1695","30.987075443","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=694198 Win=65535 Len=0"
"1696","30.987268986","103.102.166.224","10.0.2.6","TLSv1.3","338","Application Data"
"1697","30.987272808","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9943 Ack=694482 Win=65535 Len=0"
"1698","31.727905735","10.0.2.6","142.250.192.1","TLSv1.2","93","Application Data"
"1699","31.735907636","142.250.192.1","10.0.2.6","TCP","60","443  >  35528 [ACK] Seq=1 Ack=40 Win=31988 Len=0"
"1700","31.736411846","142.250.192.1","10.0.2.6","TLSv1.2","93","Application Data"
"1701","31.779364368","10.0.2.6","142.250.192.1","TCP","54","35528  >  443 [ACK] Seq=40 Ack=40 Win=65535 Len=0"
"1702","32.512324210","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 17#3] 41322  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1703","32.512610849","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 18#3] [TCP ACKed unseen segment] 80  >  41322 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"1704","32.610990521","10.0.2.6","103.102.166.224","TLSv1.3","147","Application Data"
"1705","32.672431295","103.102.166.224","10.0.2.6","TLSv1.3","1084","Application Data, Application Data"
"1706","32.672464764","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=10036 Ack=695512 Win=65535 Len=0"
"1707","33.877156750","10.0.2.6","103.102.166.224","TLSv1.3","149","Application Data"
"1708","33.941705639","103.102.166.224","10.0.2.6","TLSv1.3","1074","Application Data"
"1709","33.941732869","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=10131 Ack=696532 Win=65535 Len=0"
"1710","34.051728659","10.0.2.6","13.227.166.3","TCP","54","[TCP Dup ACK 25#3] 39370  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1711","34.051997479","13.227.166.3","10.0.2.6","TCP","60","[TCP Dup ACK 26#3] [TCP ACKed unseen segment] 443  >  39370 [ACK] Seq=1 Ack=2 Win=31486 Len=0"
"1712","34.560364560","10.0.2.6","13.227.166.120","TCP","54","[TCP Dup ACK 27#3] 60554  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1713","34.560898547","13.227.166.120","10.0.2.6","TCP","60","[TCP Dup ACK 28#3] [TCP ACKed unseen segment] 443  >  60554 [ACK] Seq=1 Ack=2 Win=31980 Len=0"
"1714","34.735714644","10.0.2.6","142.250.192.142","TLSv1.2","93","Application Data"
"1715","34.735803289","10.0.2.6","142.250.76.170","TLSv1.2","93","Application Data"
"1716","34.745586121","142.250.192.142","10.0.2.6","TLSv1.2","93","Application Data"
"1717","34.745674926","10.0.2.6","142.250.192.142","TCP","54","59844  >  443 [ACK] Seq=40 Ack=40 Win=65535 Len=0"
"1718","34.747195718","142.250.76.170","10.0.2.6","TLSv1.2","93","Application Data"
"1719","34.791768111","10.0.2.6","142.250.76.170","TCP","54","35054  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1720","35.739958137","10.0.2.6","142.250.183.206","TLSv1.2","93","Application Data"
"1721","35.749314695","142.250.183.206","10.0.2.6","TLSv1.2","93","Application Data"
"1722","35.803553309","10.0.2.6","142.250.183.206","TCP","54","52524  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1723","36.607391434","10.0.2.6","117.18.237.29","TCP","54","[TCP Dup ACK 73#3] 48476  >  80 [ACK] Seq=1 Ack=1 Win=63920 Len=0"
"1724","36.607745728","117.18.237.29","10.0.2.6","TCP","60","[TCP Dup ACK 74#3] [TCP ACKed unseen segment] 80  >  48476 [ACK] Seq=1 Ack=2 Win=32397 Len=0"
"1725","36.740323903","10.0.2.6","142.250.67.234","TLSv1.2","93","Application Data"
"1726","36.740359057","10.0.2.6","142.250.183.42","TLSv1.2","93","Application Data"
"1727","36.747638807","142.250.67.234","10.0.2.6","TLSv1.2","93","Application Data"
"1728","36.749370913","142.250.183.42","10.0.2.6","TLSv1.2","93","Application Data"
"1729","36.749386120","10.0.2.6","142.250.183.42","TCP","54","58546  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1730","36.795292367","10.0.2.6","142.250.67.234","TCP","54","49382  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1731","37.297260769","10.0.2.6","142.250.183.206","TLSv1.2","351","Application Data"
"1732","37.297295122","10.0.2.6","142.250.183.206","TLSv1.2","541","Application Data"
"1733","37.297460947","10.0.2.6","142.250.183.206","TLSv1.2","1590","Application Data"
"1734","37.297944320","142.250.183.206","10.0.2.6","TCP","60","443  >  52518 [ACK] Seq=4683 Ack=10423 Win=31945 Len=0"
"1735","37.298023468","142.250.183.206","10.0.2.6","TCP","60","443  >  52518 [ACK] Seq=4683 Ack=11959 Win=32768 Len=0"
"1736","37.410961736","142.250.183.206","10.0.2.6","TLSv1.2","688","Application Data, Application Data"
"1737","37.451342948","10.0.2.6","142.250.183.206","TCP","54","52518  >  443 [ACK] Seq=11959 Ack=5317 Win=62780 Len=0"
"1738","37.451853429","142.250.183.206","10.0.2.6","TLSv1.2","203","Application Data, Application Data"
"1739","37.451862717","10.0.2.6","142.250.183.206","TCP","54","52518  >  443 [ACK] Seq=11959 Ack=5466 Win=62780 Len=0"
"1740","37.452036796","10.0.2.6","142.250.183.206","TLSv1.2","93","Application Data"
"1741","37.530512687","142.250.183.206","10.0.2.6","TCP","60","443  >  52518 [ACK] Seq=5466 Ack=11998 Win=32729 Len=0"
"1742","38.610677989","142.250.67.234","10.0.2.6","TLSv1.2","247","Application Data, Application Data, Application Data"
"1743","38.610697440","10.0.2.6","142.250.67.234","TCP","54","49378  >  443 [ACK] Seq=37 Ack=1136 Win=62780 Len=0"
"1744","38.611002482","10.0.2.6","142.250.67.234","TLSv1.2","93","Application Data"
"1745","38.618452824","10.0.2.6","142.250.67.234","TLSv1.2","285","Application Data"
"1746","38.790584797","142.250.67.234","10.0.2.6","TCP","60","443  >  49382 [ACK] Seq=40 Ack=271 Win=31880 Len=0"
"1747","38.790584872","142.250.67.234","10.0.2.6","TCP","60","443  >  49378 [ACK] Seq=1136 Ack=76 Win=32217 Len=0"
"1748","38.851401868","142.250.67.234","10.0.2.6","TLSv1.2","123","Application Data"
"1749","38.851430201","10.0.2.6","142.250.67.234","TCP","54","49382  >  443 [ACK] Seq=271 Ack=109 Win=62780 Len=0"
"1750","38.852293382","142.250.67.234","10.0.2.6","TLSv1.2","85","Application Data"
"1751","38.852307676","10.0.2.6","142.250.67.234","TCP","54","49382  >  443 [ACK] Seq=271 Ack=140 Win=62780 Len=0"
"1752","38.852428521","142.250.67.234","10.0.2.6","TLSv1.2","93","Application Data"
"1753","38.852432630","10.0.2.6","142.250.67.234","TCP","54","49382  >  443 [ACK] Seq=271 Ack=179 Win=62780 Len=0"
"1754","38.852535632","10.0.2.6","142.250.67.234","TLSv1.2","93","Application Data"
"1755","38.855524170","10.0.2.6","142.250.67.234","TLSv1.2","798","Application Data"
"1756","39.042182723","142.250.67.234","10.0.2.6","TCP","60","443  >  49378 [ACK] Seq=1136 Ack=820 Win=31473 Len=0"
"1757","39.042182921","142.250.67.234","10.0.2.6","TCP","60","443  >  49382 [ACK] Seq=179 Ack=310 Win=31841 Len=0"
"1758","39.086565374","142.250.67.234","10.0.2.6","TLSv1.2","169","Application Data, Application Data"
"1759","39.130495190","10.0.2.6","142.250.67.234","TCP","54","49378  >  443 [ACK] Seq=820 Ack=1251 Win=62780 Len=0"
"1760","39.848249331","10.0.2.6","117.18.237.29","TCP","54","[TCP Previous segment not captured] 48476  >  80 [FIN, ACK] Seq=2 Ack=1 Win=63920 Len=0"
"1761","39.849058140","117.18.237.29","10.0.2.6","TCP","60","[TCP ACKed unseen segment] 80  >  48476 [ACK] Seq=1 Ack=3 Win=32396 Len=0"
"1762","39.873979667","117.18.237.29","10.0.2.6","TCP","60","80  >  48476 [FIN, ACK] Seq=1 Ack=3 Win=32396 Len=0"
"1763","39.874012231","10.0.2.6","117.18.237.29","TCP","54","48476  >  80 [ACK] Seq=3 Ack=2 Win=63920 Len=0"
"1764","40.959810023","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 1#4] 41324  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1765","40.959850543","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 2#4] 41320  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1766","40.959862101","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 3#4] 41326  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1767","40.960309081","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 4#4] [TCP ACKed unseen segment] 80  >  41324 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"1768","40.960309150","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 5#4] [TCP ACKed unseen segment] 80  >  41320 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"1769","40.960309201","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 6#4] [TCP ACKed unseen segment] 80  >  41326 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"1770","40.963547169","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 7#4] 41318  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1771","40.964024897","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 8#4] [TCP ACKed unseen segment] 80  >  41318 [ACK] Seq=1 Ack=2 Win=32768 Len=0"
